className,loc,authorsNumber,revisionsNumber,touchedLoc,totalAddedLines,averageAddedLines,maxAddedLines,totalChurn,averageChurn,maxChurn,numberFix,cyclomaticComplexity,daysBetweenCommits,buggy
"hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java",41,1,1,74,74,74.0,74,74,74,0,2,74.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java",14,2,2,52,50,25.0,48,48,48,0,1,24.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java",25,2,2,62,61,30.5,60,60,60,0,1,30.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java",37,2,3,82,76,25.333334,70,70,70,0,3,23.333334,false
"hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java",140,2,4,221,202,50.5,180,180,180,0,16,45.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java",24,1,1,53,53,53.0,53,53,53,0,3,53.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java",305,2,4,492,472,118.0,450,450,450,0,33,112.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java",16,1,1,39,39,39.0,39,39,39,0,2,39.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java",43,2,2,86,82,41.0,78,78,78,0,2,39.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java",28,2,2,66,65,32.5,64,64,64,0,2,32.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java",5,2,2,33,32,16.0,31,31,31,0,1,15.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java",7,2,2,65,61,30.5,57,57,57,0,1,28.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java",13,2,2,118,111,55.5,104,104,104,0,1,52.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java",11,1,1,32,32,32.0,32,32,32,0,1,32.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java",178,2,3,331,279,93.0,226,226,226,0,19,75.333336,false
"hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java",125,3,4,219,208,52.0,187,187,187,0,6,46.75,false
"hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java",12,2,2,87,81,40.5,75,75,75,0,1,37.5,false
"hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java",7,1,1,28,28,28.0,28,28,28,0,1,28.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java",26,2,2,56,54,27.0,52,52,52,0,3,26.0,false
"hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java",325,2,3,583,506,168.66667,428,428,428,0,46,142.66667,false
"hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java",62,2,2,164,134,67.0,104,104,104,0,6,52.0,false
"hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java",13,1,1,35,35,35.0,35,35,35,0,1,35.0,false
"hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java",67,2,2,100,99,49.5,98,98,98,0,7,49.0,false
"hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java",44,2,3,109,94,31.333334,78,78,78,0,4,26.0,false
"hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java",179,2,3,380,370,123.333336,359,359,359,0,20,119.666664,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java",444,1,1,545,545,545.0,545,545,545,0,69,545.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java",48,1,1,81,81,81.0,81,81,81,0,8,81.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java",116,1,1,168,168,168.0,168,168,168,0,28,168.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java",345,1,1,487,487,487.0,487,487,487,0,72,487.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java",82,1,1,124,124,124.0,124,124,124,0,19,124.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java",432,1,1,536,536,536.0,536,536,536,0,100,536.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java",84,1,1,133,133,133.0,133,133,133,0,15,133.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java",123,1,1,151,151,151.0,151,151,151,0,14,151.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java",83,1,1,147,147,147.0,147,147,147,0,18,147.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java",26,1,1,126,126,126.0,126,126,126,0,1,126.0,false
"bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java",188,1,1,249,249,249.0,249,249,249,0,36,249.0,false
